name,genre,rating,country,score,company,writer,director,hit rate
Hudson Hawk,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.034206278,-0.046961385,-0.03410195,-0.03510345879803935
The Prince of Tides,-0.278146896,2.325789922,0.620879471,-0.307188924,-0.032357096,-0.028376778,-0.031817571,-0.02299989010739362
Barton Fink,-0.2824206,2.325789922,-0.210621479,0.146530778,-0.037250317,-0.024543181,-0.030608194,-0.032827941744789736
Nothing But Trouble,-0.2824206,-0.471047245,0.620879471,-0.255405697,-0.037819296,-0.047378081,-0.038737895,-0.03539082666679916
What About Bob?,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.033665748,-0.033960494,-0.032187103,-0.026654256832603335
Naked Lunch,-0.278146896,2.325789922,0.10786627,-0.156770979,-0.041034028,-0.047711437,-0.036117578,-0.035645661414327644
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,-0.320349722,-0.418807081,0.620879471,-0.313353593,-0.029967384,0.006792301,-0.028861316,-0.019450606579373024
The Naked Gun 2½: The Smell of Fear,-0.2824206,-0.471047245,0.620879471,0.086117013,-0.031332934,0.012292678,-0.027987877,-0.016010199477184073
Double Impact,-0.320349722,2.325789922,0.620879471,-0.333080537,-0.039241743,-0.012209002,-0.032052727,-0.025640436819640688
The Commitments,-0.2824206,2.325789922,0.781076902,0.126803834,-0.03688048,-0.038794159,-0.035949609,-0.02978836046386832
New Jack City,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.035145094,0.000458533,-0.026375374,-0.004203052745229772
Toy Soldiers,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.034206278,-0.036544004,-0.0343707,-0.028353677056249343
The People Under the Stairs,-0.2824206,2.325789922,0.620879471,-0.245542225,-0.031019995,-0.009042118,-0.025065216,-0.008160668814785966
Regarding Henry,-0.278146896,-0.471047245,0.620879471,-0.307188924,-0.031332934,-0.02029289,-0.031212882,-0.02719838774506895
Bugsy,-0.332102407,2.325789922,0.620879471,-0.155538045,-0.034206278,-0.038627481,-0.03030585,-0.027648877081259456
Doc Hollywood,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.035145094,-0.026293301,-0.034505075,-0.02164928811301352
Night on Earth,-0.2824206,2.325789922,-0.294534419,0.146530778,-0.041204721,-0.010125526,-0.023721464,-0.033401279813761564
Child's Play 3,3.623744767,2.325789922,-0.210621479,-0.255405697,-0.031019995,-0.026876675,-0.034135543,-0.02795078794867399
Freddy's Dead: The Final Nightmare,-0.342252454,2.325789922,0.620879471,-0.357739216,-0.023566369,-0.009042118,-0.035244139,-0.019320705004765543
Oscar,-0.2824206,-0.418807081,0.620879471,1.875104204,-0.040948681,-0.043544484,-0.031078507,-0.03288525669413772
The Lovers on the Bridge,-0.278146896,2.325789922,-0.294534419,0.126803834,-0.042854761,-0.049128201,-0.039443364,-0.0365367127954979
Highlander II: The Quickening,-0.320349722,2.325789922,-0.210621479,0.229137354,-0.04123317,-0.038294124,-0.034337106,-0.033725520088089087
Stone Cold,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.039241743,-0.044627892,-0.034908201,-0.03361794939257961
Showdown in Little Tokyo,-0.320349722,2.325789922,0.620879471,-0.318285329,-0.04205819,-0.046794707,-0.033430073,-0.03499724914028969
Jungle Fever,-0.278146896,2.325789922,0.620879471,-0.194991932,-0.031019995,0.008709099,-0.024729278,-0.01951468320929223
Harley Davidson and the Marlboro Man,-0.320349722,2.325789922,0.620879471,-0.318285329,-0.041944394,-0.041877704,-0.031851165,-0.03478644782674
Flight of the Intruder,-0.320349722,-0.471047245,0.620879471,-0.310887725,-0.031332934,-0.045627961,-0.034202731,-0.03427828114466219
Problem Child 2,-0.2824206,-0.471047245,0.620879471,-0.357739216,-0.031019995,-0.026626658,-0.02916366,-0.024698099706042215
The Hard Way,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.031019995,-0.024709859,-0.030003505,-0.021694886419903515
Rush,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.036510644,-0.045544622,-0.037998831,-0.03422846902053926
Dead Again,-0.351868288,2.325789922,0.620879471,0.086117013,-0.031332934,-0.02904349,-0.03128007,-0.022774415650774694
Out for Justice,-0.320349722,2.325789922,0.620879471,-0.318285329,-0.034803706,-0.028460117,-0.033127729,-0.02114810274955941
The Indian Runner,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.032357096,-0.038294124,-0.035445702,-0.036394146578203355
Life Stinks,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.038985703,-0.039294193,-0.034706638,-0.03482811464997434
Frankie and Johnny,-0.2824206,2.325789922,0.620879471,-0.307188924,-0.031332934,-0.042544416,-0.025031622,-0.03227642478776771
Soapdish,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.031332934,-0.016125937,-0.035479296,-0.02861333941894486
Curly Sue,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.035145094,0.013542764,-0.005345653,-0.02922146047725074
Mannequin: on the Move,-0.2824206,-0.418807081,0.620879471,-0.439112858,-0.037364112,-0.027376709,-0.037125392,-0.03497441298121996
Rock-A-Doodle,-0.263723145,-0.127165229,0.781076902,-0.318285329,-0.036254603,-0.038294124,-0.033026948,-0.033024261147214067
Necessary Roughness,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.031332934,-0.032960425,-0.035277733,-0.02597718683671641
Cool as Ice,-0.2824206,-0.418807081,0.620879471,-0.601860142,-0.034689911,-0.04746142,-0.036621485,-0.0354622692413318
Switch,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.038160683,-0.038960837,-0.035613671,-0.030510182010372144
White Fang,-0.309665462,-0.418807081,0.620879471,-0.307188924,-0.031731219,-0.028376778,-0.023385526,-0.02304168849833574
Until the End of the World,-0.320349722,2.325789922,-0.410868268,-0.155538045,-0.042740965,-0.048794845,-0.039308989,-0.03634652013817608
Dutch,-0.2824206,-0.471047245,0.620879471,1.875104204,-0.033495055,0.013542764,0.023679394,-0.03507126729978466
Shattered,-0.351868288,2.325789922,0.620879471,1.875104204,-0.037847745,-0.04479457,-0.032052727,-0.033700074565288014
Mobsters,-0.351868288,2.325789922,0.620879471,-0.313353593,-0.031019995,-0.041794364,-0.03648711,-0.031760340243804634
Dying Young,-0.278146896,2.325789922,0.620879471,-0.318285329,-0.029853588,-0.011042255,-0.031851165,-0.011714914269051956
Delirious,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.036510644,-0.04654469,-0.033329292,-0.034868433326574445
Little Man Tate,-0.278146896,-0.418807081,0.620879471,-0.194991932,-0.036112358,-0.02904349,-0.033430073,-0.022955509254049235
Shadows and Fog,-0.2824206,-0.471047245,0.620879471,-0.307188924,-0.041204721,-0.033710477,-0.033362886,-0.03548092584542273
Shakes the Clown,-0.2824206,2.325789922,0.620879471,-0.333080537,-0.042627169,-0.048461488,-0.039174614,-0.036095837033867754
Billy Bathgate,-0.351868288,2.325789922,0.620879471,-0.320751197,-0.033665748,-0.046461351,-0.036890235,-0.034780855484796855
Kafka,-0.278146896,-0.471047245,-0.294534419,0.086117013,-0.039924518,-0.024709859,-0.026106624,-0.036019442295143096
Johnny Suede,-0.2824206,2.325789922,-0.693120884,-0.310887725,-0.04234268,-0.039127515,-0.035412108,-0.035563647198736836
Mystery Date,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.036112358,-0.044711231,-0.037360549,-0.033192397713387944
The Marrying Man,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.035543379,-0.040627618,-0.037830862,-0.033940182747358306
Poison,-0.278146896,-0.268216643,0.620879471,-0.245542225,-0.03389334,-0.0228764,-0.032858979,-0.019435137880561087
King Ralph,-0.2824206,-0.418807081,0.620879471,-0.356506282,-0.031019995,-0.030126898,-0.033127729,-0.02414544850380606
House Party 2,-0.2824206,2.325789922,0.620879471,-0.356506282,-0.027293182,0.011042592,-0.026375374,-0.015422713384301677
The Perfect Weapon,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.031332934,-0.037377395,-0.02059724,-0.028903753281953878
Under Suspicion,-0.351868288,2.325789922,-0.210621479,1.875104204,-0.016767069,-0.035377258,-0.039308989,-0.036342109841284415
The Princess and the Goblin,-0.263723145,-0.127165229,-0.210621479,-0.155538045,-0.042257333,-0.047378081,-0.038737895,-0.03539890480671614
Rambling Rose,-0.278146896,2.325789922,0.620879471,-0.194991932,-0.037250317,-0.042127721,-0.008469877,-0.032003417817611755
Pure Luck,-0.2824206,-0.418807081,0.620879471,-0.310887725,-0.039782274,-0.037710751,-0.034505075,-0.02857685209568992
F/X2,-0.320349722,-0.471047245,0.620879471,-0.320751197,-0.036112358,-0.035127241,-0.025602717,-0.029559110477421505
Mortal Thoughts,-0.326760277,2.325789922,0.620879471,-0.196224866,-0.032357096,-0.029543524,-0.035008982,-0.023786505949564135
Another You,-0.2824206,2.325789922,0.620879471,-0.360205084,-0.034206278,-0.047711437,-0.03887227,-0.03562665620660422
For the Boys,-0.2824206,2.325789922,0.620879471,-0.245542225,-0.037022725,-0.039044176,-0.037562111,-0.03339133717054031
Beastmaster 2: Through the Portal of Time,-0.320349722,-0.471047245,0.620879471,-0.368835622,-0.042456475,-0.047961454,-0.038973051,-0.03575538164119753
Eve of Destruction,-0.320349722,2.325789922,0.620879471,-0.357739216,-0.041375415,-0.045627961,-0.038032425,-0.03426456699160165
A Rage in Harlem,-0.2824206,2.325789922,-0.210621479,-0.320751197,-0.036681338,-0.038294124,-0.034673044,-0.029454182614764617
The Super,-0.2824206,2.325789922,0.620879471,-0.333080537,-0.038815009,-0.044961248,-0.02580428,-0.03382604935528057
At Play in the Fields of the Lord,-0.278146896,2.325789922,0.620879471,-0.155538045,-0.041716803,-0.048794845,-0.038939457,-0.036339373565426686
True Colors,-0.278146896,2.325789922,0.620879471,7.213708296,-0.031332934,-0.033793816,-0.025434748,-0.03642871424825646
A Kiss Before Dying,-0.351868288,2.325789922,-0.210621479,-0.196224866,-0.031019995,-0.034960562,-0.035983203,-0.030954622714184452
Bingo,-0.309665462,-0.418807081,0.620879471,-0.357739216,-0.034206278,-0.041877704,-0.034673044,-0.03183382355468205
Body Parts,3.623744767,2.325789922,0.620879471,-0.333080537,-0.031332934,-0.041461008,-0.037629299,-0.03155108471908515
One Good Cop,-0.320349722,2.325789922,0.620879471,-0.320751197,-0.035543379,-0.001624943,-0.029969912,-0.021227338430520493
Once Around,-0.2824206,2.325789922,0.620879471,1.875104204,-0.040920232,-0.041377669,-0.028491784,-0.03150014120719944
The Taking of Beverly Hills,-0.320349722,2.325789922,0.620879471,-0.255405697,-0.041375415,-0.048711506,-0.036688672,-0.0362739159933717
Run,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.035543379,-0.03171034,-0.038502738,-0.03504538918275157
Company Business,-0.320349722,-0.471047245,0.620879471,-0.333080537,-0.03932709,-0.048461488,-0.027853502,-0.03608923082907161
City of Hope,-0.351868288,2.325789922,0.620879471,-0.161702715,-0.041574558,-0.024459842,-0.030473819,-0.03410691017171966
Liebestraum,-0.326760277,2.325789922,0.620879471,-0.320751197,-0.041944394,-0.047878115,-0.033833199,-0.03643725134049284
Closet Land,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.036681338,-0.048628166,-0.039241802,-0.036190705662769336
Late for Dinner,-0.278146896,-0.418807081,0.620879471,-0.245542225,-0.038445173,-0.03171034,-0.037293361,-0.03308635832931731
Reservoir Dogs,-0.351868288,2.325789922,0.620879471,0.555864856,-0.03986762,-0.001624943,-0.016969109,-0.023352363250532342
Basic Instinct,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.037250317,-0.03254373,-0.029734755,0.002585036342488894
Candyman,3.623744767,2.325789922,0.620879471,-0.194991932,-0.03062171,-0.031376983,-0.032187103,-0.013186792648296376
My Cousin Vinny,-0.2824206,2.325789922,0.620879471,0.126803834,-0.033495055,-0.01154229,-0.033262104,-0.004891949091236379
The Last of the Mohicans,-0.320349722,2.325789922,0.620879471,0.146530778,-0.039014152,-0.033377121,-0.0343707,-0.02628798853363391
Dracula,3.623744767,2.325789922,-0.210621479,-0.031011714,-0.036083909,-0.004125114,-0.033799605,-0.007226066919780185
Unforgiven,-0.278146896,2.325789922,0.620879471,0.158860117,-0.035145094,-0.016042598,-0.027987877,0.02349986403897554
A Few Good Men,-0.278146896,2.325789922,0.620879471,0.146530778,-0.032357096,-0.024959877,-0.0305746,-0.00431363968164046
A League of Their Own,-0.2824206,-0.418807081,0.620879471,-0.161702715,-0.032357096,-0.021542976,-0.030507412,-0.01855572884268126
The Bodyguard,-0.320349722,2.325789922,0.620879471,7.213708296,0.003915321,0.033794153,-0.018615206,0.05276792940237574
Scent of a Woman,-0.278146896,2.325789922,0.620879471,0.239000825,-0.031019995,-0.013042393,-0.018380049,-0.013043718233822159
Batman Returns,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.035145094,-0.016209276,-0.02775272,-0.018419045291992578
The Mighty Ducks,-0.2824206,-0.418807081,0.620879471,-0.194991932,-0.028402692,-0.025793267,-0.030070693,-0.008971685037047355
Aladdin,-0.263723145,-0.127165229,0.620879471,0.239000825,-0.031731219,0.016209613,-0.019555832,0.06125077862888183
Sister Act,-0.2824206,-0.418807081,0.620879471,-0.245542225,-0.033665748,-0.010458882,-0.002187835,0.004043843826604353
Alien 3,-0.320349722,2.325789922,0.620879471,1.875104204,-0.033495055,-0.027960082,-0.026408968,-0.019178890987093463
Death Becomes Her,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.031019995,-0.036544004,-0.022444899,-0.021823322236048305
Far and Away,-0.309665462,-0.471047245,0.620879471,-0.194991932,-0.034120932,-0.023626452,-0.027987877,-0.02406748300886258
Under Siege,-0.320349722,2.325789922,-0.294534419,1.875104204,-0.035145094,0.03054393,-0.030003505,-0.012242006367512015
Deep Cover,-0.320349722,2.325789922,0.620879471,0.086117013,-0.035401135,-0.037127378,-0.034673044,-0.025243180052894994
Single White Female,-0.278146896,2.325789922,0.620879471,-0.245542225,-0.032357096,-0.024126486,-0.036016796,-0.02023931147380527
Cool World,-0.263723145,-0.471047245,0.620879471,-0.357739216,-0.04151766,-0.027043353,-0.037595705,-0.03398731749932123
Glengarry Glen Ross,-0.351868288,2.325789922,0.620879471,0.146530778,-0.023566369,-0.037960768,-0.032153509,-0.03188135807278095
Wayne's World,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.031332934,-0.008458745,-0.026644125,0.013190579713700948
Army of Darkness,-0.2824206,2.325789922,0.620879471,-0.116084158,-0.037534806,-0.019792856,-0.029969912,-0.03086165618091291
A River Runs Through It,-0.278146896,-0.418807081,0.620879471,-0.114851224,-0.038502071,-0.018959465,-0.028155846,-0.016876988260656294
Twin Peaks: Fire Walk with Me,-0.278146896,2.325789922,-0.294534419,-0.161702715,-0.023566369,-0.041961043,-0.036386328,-0.03426900987213059
Universal Soldier,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.029625997,-0.041544347,-0.028424597,-0.027968723844863905
Buffy the Vampire Slayer,-0.320349722,-0.471047245,0.620879471,-0.196224866,-0.033495055,-0.018709448,-0.031481633,-0.023640902717805706
Sleepwalkers,-0.342252454,2.325789922,0.620879471,-0.356506282,-0.032357096,-0.023959808,-0.034605857,-0.025487588161440373
Chaplin,-0.332102407,-0.471047245,-0.210621479,-0.116084158,-0.037250317,-0.04654469,-0.036352734,-0.034878879294097304
Home Alone 2: Lost in New York,-0.309665462,-0.418807081,0.620879471,-0.155538045,-0.033495055,0.013542764,-0.016162858,0.0331078766191682
The Hand That Rocks the Cradle,-0.278146896,2.325789922,0.620879471,-0.194991932,-0.035543379,0.013542764,-0.029667567,0.004333766218845702
Newsies,-0.278146896,-0.418807081,0.620879471,0.086117013,-0.040493497,-0.047544759,-0.011694882,-0.035521363073659426
Malcolm X,-0.332102407,-0.471047245,0.041117341,0.146530778,-0.038701213,-0.0369607,-0.024729278,-0.028612803119871955
Patriot Games,-0.320349722,2.325789922,0.620879471,0.086117013,-0.03227175,-0.013792444,-0.032052727,-0.015048016043870363
Dead Alive,-0.2824206,2.325789922,0.058281351,-0.116084158,-0.041887496,-0.048461488,-0.023721464,-0.03610312785901866
Poison Ivy,-0.278146896,2.325789922,0.620879471,-0.360205084,-0.023566369,-0.044044519,-0.036991017,-0.03322905149676516
Sneakers,-0.2824206,-0.471047245,0.620879471,-0.134578168,-0.029825139,-0.029376846,-0.030977726,-0.011687346550812923
The Lawnmower Man,3.623744767,2.325789922,-0.210621479,-0.360205084,-0.037762398,-0.023959808,-0.03534492,-0.019103969047243954
The Player,-0.2824206,2.325789922,0.620879471,-0.116084158,-0.039952967,-0.037127378,-0.035210545,-0.021802896902165147
Encino Man,-0.2824206,-0.418807081,0.620879471,-0.310887725,-0.026325918,-0.000708213,-0.032287884,-0.0049619085344367085
Lethal Weapon 3,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.035145094,0.011875983,-0.029096473,0.01339409540092282
American Me,-0.332102407,2.325789922,0.620879471,-0.114851224,-0.039782274,-0.039877566,-0.036688672,-0.03209928689672872
El Mariachi,-0.320349722,2.325789922,4.866111385,0.086117013,-0.032357096,0.194221822,0.044238803,1.5473330349621417
Bitter Moon,-0.278146896,2.325789922,-0.294534419,-0.114851224,-0.037392561,-0.046044656,-0.03578164,-0.03451856424512806
Pet Sematary II,-0.342252454,2.325789922,0.620879471,-0.357739216,-0.031332934,-0.031293644,-0.031212882,-0.02493580439125649
Bad Lieutenant,-0.351868288,-0.651127171,0.620879471,-0.134578168,-0.037051174,-0.032127035,-0.037562111,-0.025466228984206897
FernGully: The Last Rainforest,-0.263723145,-0.127165229,0.002975095,1.875104204,-0.038985703,-0.036127309,-0.034874607,-0.029138336907780577
HouseSitter,-0.2824206,-0.418807081,0.620879471,-0.318285329,-0.036681338,-0.018709448,-0.032187103,-0.01671401616839635
School Ties,-0.278146896,-0.471047245,0.620879471,0.086117013,-0.031332934,-0.04221106,-0.034605857,-0.032101449829861906
Hoffa,-0.332102407,2.325789922,0.620879471,-0.194991932,-0.033495055,-0.037960768,-0.032321478,-0.03199443265418727
Juice,-0.320349722,2.325789922,0.620879471,-0.134578168,-0.031389832,-0.015542564,-0.034001168,-0.014653220205493398
3 Ninjas,-0.320349722,-0.418807081,0.620879471,-0.356506282,-0.033665748,-0.011958985,-0.024023808,-0.012305281933217666
Hellraiser III: Hell on Earth,3.623744767,2.325789922,0.620879471,-0.29362665,-0.028260447,-0.024126486,-0.034874607,-0.02292344386935563
Body of Evidence,-0.278146896,2.325789922,-0.410868268,-0.328148801,-0.040408151,-0.046878046,-0.037360549,-0.03413888084765496
"Honey, I Blew Up the Kid",-0.309665462,-0.418807081,0.620879471,-0.357739216,-0.040493497,-0.010292204,-0.023385526,-0.028575498397125487
Captain Ron,-0.309665462,-0.471047245,0.620879471,-0.310887725,-0.033665748,-0.04129433,-0.013777698,-0.031445483736500336
Passenger 57,-0.320349722,2.325789922,0.620879471,-0.320751197,-0.035145094,-0.03521058,-0.034908201,-0.0205836040759662
Children of the Corn II: the Final Sacrifice,3.623744767,2.325789922,0.620879471,2.121690998,-0.028260447,0.015542901,-0.025837874,0.005594892540265541
Radio Flyer,-0.278146896,-0.471047245,0.620879471,-0.156770979,-0.032357096,-0.048044793,-0.029096473,-0.03582042870179567
Raising Cain,-0.351868288,2.325789922,0.620879471,-0.318285329,-0.039526233,-0.036293987,-0.033698824,-0.019715533443077034
Orlando,-0.332102407,-0.471047245,-0.210621479,-0.114851224,-0.039042601,-0.037960768,-0.034941795,-0.02923835268661822
Gladiator,-0.320349722,2.325789922,0.620879471,1.875104204,-0.032357096,-0.043627824,-0.03605039,-0.03403719206907779
Split Second,-0.320349722,2.325789922,-0.210621479,-0.27513264,-0.040635742,-0.029293507,-0.036823048,-0.032327829555317635
Tom and Jerry: The Movie,-0.263723145,-0.127165229,0.620879471,-0.360205084,-0.042029741,-0.045377944,-0.037931643,-0.034124726913274686
Toys,-0.309665462,-0.471047245,0.620879471,-0.255405697,-0.039924518,-0.036627343,-0.03030585,-0.03360152070962665
1492: Conquest of Paradise,-0.309665462,-0.471047245,-0.210621479,1.875104204,-0.041944394,-0.047878115,-0.03225429,-0.03571126504234659
Pure Country,-0.278146896,-0.418807081,0.620879471,-0.156770979,-0.035145094,-0.036460665,-0.033732418,-0.02830450499036437
Boomerang,-0.2824206,2.325789922,0.620879471,-0.29362665,-0.031332934,-0.023126418,-0.028861316,-0.019591720315032077
The Power of One,-0.278146896,-0.471047245,0.002975095,-0.114851224,-0.040834885,-0.047794776,-0.026039436,-0.03568924739641388
Medicine Man,-0.309665462,-0.471047245,0.620879471,-0.313353593,-0.035543379,-0.013875783,-0.02960038,-0.030362988362477698
Honeymoon in Vegas,-0.2824206,-0.471047245,0.620879471,-0.310887725,-0.038445173,-0.038377463,-0.032791791,-0.028891703855061745
Thunderheart,-0.351868288,2.325789922,0.620879471,-0.155538045,-0.034206278,-0.028876812,-0.033564449,-0.02833562513449675
Stop! Or My Mom Will Shoot,-0.320349722,-0.471047245,0.620879471,2.121690998,-0.033580401,-0.03604397,-0.033564449,-0.028018258986340312
Innocent Blood,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.035145094,-0.047044725,-0.031078507,-0.03519977331362217
Lorenzo's Oil,-0.332102407,-0.471047245,0.620879471,-0.161702715,-0.031019995,-0.034877223,-0.02960038,-0.035223047689475526
Final Analysis,-0.278146896,2.325789922,0.620879471,-0.320751197,-0.035145094,-0.041711025,-0.037293361,-0.03168883299091497
Stay Tuned,-0.309665462,-0.418807081,0.620879471,-0.27513264,-0.039014152,-0.02554325,-0.035176951,-0.03420948666156182
Consenting Adults,-0.351868288,2.325789922,0.620879471,-0.196224866,-0.035543379,-0.039127515,-0.028055065,-0.030026067039563713
Fortress,-0.320349722,2.325789922,0.002975095,-0.320751197,-0.037989989,-0.042127721,-0.03648711,-0.03196624292963203
Once Upon a Crime...,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.041489211,-0.045127926,-0.037830862,-0.03392590293844329
Mom and Dad Save the World,-0.309665462,-0.418807081,0.620879471,-0.360205084,-0.042257333,-0.032210374,-0.034471481,-0.03575303599958276
Supercop,-0.320349722,2.325789922,-0.317419766,0.086117013,-0.029967384,0.016292953,-0.013576135,0.06166717828252785
Jennifer 8,-0.351868288,2.325789922,0.10786627,7.213708296,-0.031332934,-0.04129433,-0.037360549,-0.03344857936352717
Memoirs of an Invisible Man,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.035145094,-0.046127995,-0.02916366,-0.0345925003914233
Peter's Friends,-0.2824206,2.325789922,-0.210621479,-0.156770979,-0.03932709,-0.042377738,-0.03128007,-0.03213290853308771
Freejack,-0.320349722,2.325789922,0.620879471,-0.360205084,-0.039014152,-0.044377875,-0.033866793,-0.0334407372186703
Como agua para chocolate,-0.278146896,2.325789922,4.866111385,-0.134578168,-0.011930747,0.041461345,-0.017002703,0.022519312821454116
Noises Off...,-0.2824206,-0.471047245,0.620879471,-0.116084158,-0.033665748,-0.047544759,-0.034135543,-0.035510244730449766
Class Act,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.035145094,-0.034377189,-0.03393398,-0.026929183955743497
Diggstown,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.036510644,-0.046794707,-0.031616008,-0.03499690454034853
Kuffs,-0.320349722,-0.471047245,0.620879471,-0.320751197,-0.036852031,-0.036210648,-0.031817571,-0.025056812159396483
Mo' Money,-0.320349722,2.325789922,0.620879471,-0.29362665,-0.032357096,-0.031293644,-0.027651939,-0.014689483762058926
Husbands and Wives,-0.2824206,2.325789922,0.620879471,-0.116084158,-0.041204721,-0.033710477,-0.033362886,-0.03367534474713188
Trespass,-0.320349722,2.325789922,0.620879471,7.213708296,-0.031019995,-0.041210991,-0.034773826,-0.031401256718341077
Rapid Fire,-0.320349722,2.325789922,0.620879471,7.213708296,-0.033495055,-0.037127378,-0.030037099,-0.02874343287738627
Wind,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.036083909,-0.047544759,-0.03719258,-0.03550851921553492
Hero,-0.2824206,-0.471047245,0.620879471,1.875104204,-0.032357096,-0.045294605,-0.032791791,-0.034019327321253574
South Central,-0.351868288,2.325789922,0.620879471,-0.155538045,-0.041887496,-0.046294673,-0.038301175,-0.034677527631924436
The Muppet Christmas Carol,-0.2824206,-0.127165229,0.620879471,0.146530778,-0.031731219,-0.036377326,-0.033732418,-0.021796002035025887
Mr. Baseball,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.042115088,-0.04479457,-0.036419922,-0.03370633559973922
CrissCross,-0.351868288,2.325789922,0.620879471,-0.310887725,-0.039440886,-0.047294742,-0.038704301,-0.035357917687499164
Waterland,-0.278146896,2.325789922,-0.210621479,-0.194991932,-0.041460762,-0.048211471,-0.038502738,-0.03594478666324067
The Distinguished Gentleman,-0.2824206,2.325789922,0.620879471,-0.320751197,-0.035543379,-0.041377669,-0.033262104,-0.03147223296876444
White Sands,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.039014152,-0.035960631,-0.031481633,-0.034317260600089224
Knight Moves,-0.351868288,2.325789922,0.620879471,-0.318285329,-0.0417737,-0.046878046,-0.039107426,-0.035985094111034795
Light Sleeper,-0.351868288,2.325789922,0.620879471,-0.155538045,-0.037250317,-0.035043902,-0.036083984,-0.03539515861194016
A Midnight Clear,-0.278146896,2.325789922,0.620879471,-0.114851224,-0.042428026,-0.043877841,-0.039006645,-0.03488374000898122
A Stranger Among Us,-0.351868288,-0.471047245,0.620879471,-0.333080537,-0.035543379,-0.042627755,-0.035748046,-0.03283545175710251
Where the Day Takes You,-0.351868288,2.325789922,0.620879471,-0.194991932,-0.040465048,-0.048044793,-0.039006645,-0.03583598150528789
Passion Fish,-0.278146896,2.325789922,0.620879471,-0.031011714,-0.038729662,-0.024459842,-0.030473819,-0.028688111141598974
American Heart,-0.351868288,2.325789922,0.620879471,-0.307188924,-0.039952967,-0.048794845,-0.039308989,-0.0363338400728571
Christopher Columbus: The Discovery,-0.309665462,-0.471047245,-0.210621479,-0.328148801,-0.042257333,-0.039877566,-0.032455853,-0.03542188949893199
The Public Eye,-0.351868288,2.325789922,0.620879471,1.875104204,-0.031019995,-0.045377944,-0.037763674,-0.035431390660486985
Article 99,-0.2824206,2.325789922,0.620879471,-0.318285329,-0.036112358,-0.046211334,-0.033598042,-0.034618194469032644
The Mambo Kings,-0.278146896,2.325789922,-0.294534419,-0.245542225,-0.040834885,-0.045544622,-0.037998831,-0.034179485915847865
City of Joy,-0.278146896,-0.471047245,-0.294534419,1.875104204,-0.038502071,-0.044627892,-0.036823048,-0.033588056800856074
Love Field,-0.278146896,-0.471047245,0.620879471,-0.194991932,-0.036112358,-0.041044313,-0.036554297,-0.03623622569396251
Mr. Saturday Night,-0.2824206,2.325789922,0.620879471,-0.320751197,-0.038445173,-0.035293919,-0.038401957,-0.03485572354593437
Twin Dragons,-0.320349722,-0.471047245,-0.317419766,1.875104204,-0.040465048,-0.042127721,-0.037058204,-0.03200112407187677
The Living End,-0.2824206,-0.268216643,0.620879471,1.875104204,0.04368696,0.204389186,0.062748989,0.12870020728110682
Simple Men,-0.351868288,2.325789922,-0.435660727,-0.114851224,-0.0404366,-0.046794707,-0.038502738,-0.03628350764269697
Guncrazy,-0.351868288,2.325789922,0.620879471,-0.29362665,-0.042456475,-0.048128132,-0.030675381,-0.03576484762785233
Folks!,-0.2824206,-0.471047245,0.620879471,-0.196224866,-0.041688354,-0.039877566,-0.029902724,-0.03432136424790502
Night and the City,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.041972843,-0.04654469,-0.033900387,-0.034857673099159485
Whispers in the Dark,-0.278146896,2.325789922,0.620879471,-0.333080537,-0.031332934,-0.042627755,-0.037394142,-0.03318508302362907
