,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
3039,I Heart Huckabees,0.498245614,3.180545385,0.134798535,0.195542775,1.962036238,1.010830325,0.914590747,1.00474545,-0.03108427468009477,-0.2825161633496424,7.794373259135453e-05
3040,The Door in the Floor,0.498245614,3.180545385,1.412454212,-0.066139468,0.709232097,-0.003610108,10.01423488,0.895342267,-0.03167859839330588,-0.3196829317103823,6.945654085881698e-05
3041,The Whole Ten Yards,0.498245614,-0.151961863,1.412454212,-0.034507549,-0.319240725,0.187725632,-0.056939502,0.654266775,-0.032988220998798425,-0.4015818008558568,5.075458113046227e-05
3042,Envy,0.498245614,-0.151961863,1.412454212,-0.186915888,0.477998274,-0.509025271,0.291814947,0.3623509,-0.03457402976612901,-0.5007523131703632,2.8108567248978925e-05
3043,Alfie,0.498245614,3.180545385,0.134798535,0.008626887,0.854184642,-0.429602888,-0.256227758,0.584348033,-0.03336804876275379,-0.4253347997790081,4.533048145822673e-05
3044,Superbabies: Baby Geniuses 2,0.498245614,-0.089716293,-0.172893773,-0.48023005,-0.443485764,-0.469314079,2.021352313,0.4724322,-0.033976022238586534,-0.4633551729249179,3.664836539422105e-05
3045,Johnson Family Vacation,0.498245614,-0.151961863,1.412454212,-0.115025162,1.962036238,0.303249097,0.252669039,2.61051525,-0.02236106349072496,0.26300063571160265,0.00020251484466693708
3046,Spartan,0.0,3.180545385,-0.172893773,5.02372394,-0.326143227,-0.155234657,-0.455516014,0.421439584,-0.034253035393564564,-0.48067853313263836,3.2692501432423325e-05
3047,Home on the Range,0.743859649,-0.089716293,1.412454212,-0.189791517,0.805867127,-0.162454874,-0.206405694,1.321436927,-0.029363874510814934,-0.17492881127525547,0.00010251176810600225
3048,Christmas with the Kranks,0.498245614,-0.089716293,1.412454212,-0.189791517,0.146678171,0.23465704,0.145907473,1.609883633,-0.027796911716200124,-0.07693685516991584,0.0001248886535979069
3049,Win a Date with Tad Hamilton!,0.498245614,-0.151961863,1.412454212,-0.126527678,0.477998274,-0.285198556,0.711743772,0.977883364,-0.031230200733234525,-0.2916418295384248,7.585984738832609e-05
3050,Night Watch,0.0,3.180545385,0.879120879,0.077641984,8.022433132,3.685920578,1.028469751,11.98482833,0.028564114422143815,3.447669611799931,0.0009297477303023994
3051,The Merchant of Venice,0.554385965,3.180545385,0.134798535,0.284687275,-0.295081967,0.111913357,0.34519573,0.718672733,-0.03263834097646416,-0.3797016209890832,5.57510144998987e-05
3052,Ladder 49,0.0,-0.151961863,1.412454212,5.02372394,0.571182053,-0.321299639,0.359430605,1.828582618,-0.026608847628149756,-0.0026397982348911183,0.00014185470674652829
3053,You Got Served,0.554385965,-0.151961863,1.412454212,-0.431344357,1.113028473,1.642599278,1.572953737,6.322100625,-0.0021981839338287485,1.5239112427067838,0.0004904492159119424
3054,Beyond the Sea,-0.154385965,-0.151961863,0.134798535,-0.066139468,0.30543572,-0.505415162,-0.544483986,0.367287609,-0.034547211504141855,-0.4990751999928848,2.849154327089909e-05
3055,Eulogy,0.498245614,3.180545385,0.134798535,5.02372394,-0.540120794,-0.635379061,-0.672597865,0.013812462,-0.03646743590833387,-0.6191588077049884,1.0699339263529355e-06
3056,The Big Bounce,0.498245614,-0.151961863,1.412454212,-0.184040259,-0.43313201,-0.079422383,-0.320284698,0.136171,-0.03580273330413959,-0.5775908083643769,1.0562165721098623e-05
3057,Veer-Zaara,0.554385965,-0.255596909,0.486446886,1.434938893,-0.205349439,-0.285198556,-0.327402135,0.983888714,-0.031197577167692267,-0.28960167452414914,7.63257255782778e-05
3058,Little Black Book,0.498245614,-0.151961863,1.412454212,-0.18116463,0.146678171,-0.411552347,-0.451957295,0.629585971,-0.033122297418479156,-0.40996643556273565,4.8839913659944716e-05
3059,Laws of Attraction,0.498245614,-0.151961863,1.658608059,-0.097771387,-0.219154443,0.776173285,-0.007117438,0.938496063,-0.031444168977501095,-0.3050225982919421,7.280429117645456e-05
3060,Maria Full of Grace,-0.414035088,3.180545385,0.448351648,0.578001438,0.62295082,0.877256318,0.818505338,4.19821,-0.01373604351058603,0.8023769260779702,0.0003256837451183368
3061,Vera Drake,-0.414035088,3.180545385,0.134798535,0.946081955,-0.212251941,-0.097472924,-0.142348754,1.206169909,-0.029990053021073933,-0.2140876587617974,9.356967651983829e-05
3062,It's All Gone Pete Tong,-0.154385965,3.180545385,0.134798535,0.273184759,-0.260569456,-0.342960289,-0.323843416,0.817528,-0.032101317941641526,-0.34611822141077214,6.341992852774918e-05
3063,Catch That Kid,0.0,-0.089716293,1.412454212,0.014378145,0.640207075,1.064981949,-0.174377224,1.412641833,-0.02886841142728663,-0.14394441464517704,0.00010958718860971889
3064,Tae Guk Gi: The Brotherhood of War,0.0,3.180545385,0.369230769,1.207764198,1.513373598,1.512635379,1.444839858,5.959998594,-0.004165273169479296,1.4008968848052368,0.00046235835713100316
3065,She Hate Me,0.498245614,3.180545385,1.412454212,-0.18116463,2.148403796,-0.570397112,0.882562278,0.190868875,-0.03550559163711188,-0.5590086867642248,1.4805473271733343e-05
3066,Welcome to Mooseport,0.498245614,-0.151961863,1.412454212,0.014378145,0.59188956,-0.454873646,-0.074733096,0.487169967,-0.033895960542320525,-0.45834841574269264,3.779167997436873e-05
3067,Clifford's Really Big Movie,0.743859649,0.257782874,1.412454212,-0.189791517,15.50819672,3.436823105,15.87544484,46.50608571,0.21609798051448845,15.175331836800664,0.0036078099420054784
3068,Harry Potter and the Goblet of Fire,0.140350877,-0.151961863,0.134798535,0.99209202,0.391716997,1.007220217,2.448398577,5.97785494,-0.004068270051580042,1.4069630947394691,0.0004637436023129878
3069,The 40-Year-Old Virgin,0.498245614,3.180545385,1.412454212,0.336448598,0.892148404,0.581227437,0.864768683,6.822255577,0.0005188663393206887,1.6938253415082873,0.0005292498326508732
3070,Memoirs of a Geisha,0.554385965,-0.151961863,0.005860806,0.273184759,0.729939603,0.050541516,0.540925267,1.908740729,-0.026173395341779728,0.024591748984091322,0.00014807314791359219
3071,Pride & Prejudice,0.554385965,-0.089716293,0.005860806,1.434938893,0.709232097,0.209386282,0.291814947,4.343448393,-0.012947047992708134,0.8517177364794106,0.00033695093181725246
3072,Batman Begins,0.0,-0.151961863,0.134798535,1.020848311,0.391716997,0.78700361,0.829181495,2.49107964,-0.02300988753110809,0.22242562199473787,0.00019324936541883716
3073,Brokeback Mountain,0.554385965,3.180545385,1.412454212,0.99209202,0.709232097,1.772563177,1.085409253,12.7187685,0.03255118349223841,3.6970059066043706,0.0009866847477838852
3074,Sin City,-0.414035088,3.180545385,1.412454212,1.207764198,0.426229508,-0.010830325,-0.056939502,3.9683455,-0.01498476333234311,0.7242866878272484,0.00030785150266882886
3075,Charlie and the Chocolate Factory,0.140350877,-0.089716293,0.134798535,0.195542775,0.391716997,-0.097472924,0.56227758,3.16645842,-0.019340948352678577,0.45186727061678117,0.00024564335470475486
3076,V for Vendetta,0.0,3.180545385,1.412454212,0.882818116,0.391716997,0.306859206,-0.067615658,2.453908056,-0.023211819076635606,0.20979758308174032,0.00019036569831008287
3077,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.140350877,-0.089716293,0.134798535,0.851186197,0.805867127,0.61732852,1.131672598,4.13896175,-0.01405790471220446,0.7822489378134128,0.00032108743225267437
3078,Wedding Crashers,0.498245614,3.180545385,1.412454212,0.851186197,1.796376186,1.963898917,0.113879004,7.211691125,0.002634442637898455,1.8261255215126826,0.0005594611489280407
3079,War of the Worlds,0.140350877,-0.151961863,1.412454212,5.02372394,0.854184642,0.364620939,2.352313167,4.574796356,-0.01169026938130349,0.9303119411064371,0.0003548982571607299
3080,Kingdom of Heaven,0.0,3.180545385,0.134798535,0.382458663,0.59188956,-0.068592058,0.085409253,1.677866362,-0.027427601182214063,-0.053841564228755946,0.00013016256281793515
3081,Constantine,0.0,3.180545385,1.412454212,0.284687275,0.391716997,0.194945848,0.761565836,2.30884728,-0.02399984970489992,0.16051711324549095,0.0001791122906392779
3082,Star Wars: Episode III - Revenge of the Sith,0.0,-0.151961863,1.412454212,0.379583034,2.548748921,1.097472924,1.96797153,7.684872212,0.005204959627766225,1.9868759802375637,0.0005961692089629989
3083,King Kong,0.0,-0.151961863,1.412454212,0.382458663,0.892148404,0.277978339,0.989323843,2.716731638,-0.021784051776906427,0.2990847767818901,0.00021075481379190852
3084,The Hitchhiker's Guide to the Galaxy,0.140350877,-0.089716293,0.134798535,-0.066139468,0.571182053,0.115523466,1.202846975,2.08956832,-0.025191064459010613,0.08602302551219396,0.00016210124465872877
3085,Fantastic Four,0.0,-0.151961863,1.412454212,0.192667146,0.59188956,0.072202166,0.736654804,3.33535934,-0.01842340812042433,0.5092467836932504,0.00025874621380385425
3086,Serenity,0.0,-0.151961863,1.412454212,1.434938893,0.892148404,0.678700361,0.932384342,1.03705459,-0.03090875795810453,-0.27154000809175816,8.045018494835222e-05
3087,Mr. & Mrs. Smith,0.0,-0.151961863,1.412454212,5.02372394,0.260569456,0.418772563,1.138790036,4.429887691,-0.0124774736791827,0.8810831468626804,0.0003436566498341766
3088,The Island,0.0,-0.151961863,1.412454212,0.287562904,0.477998274,-0.346570397,0.690391459,1.293247333,-0.02951701214100613,-0.1845054623529604,0.00010032489855998192
3089,Waiting...,0.498245614,3.180545385,1.412454212,-0.066139468,1.599654875,0.985559567,1.533807829,6.212563333,-0.0027932361830538027,1.4866989144454872,0.00048195162037976356
3090,Match Point,0.554385965,3.180545385,0.134798535,0.946081955,0.129421915,0.028880866,-0.03202847,5.709243733,-0.005527478143856115,1.315709712196954,0.0004429054991353377
3091,Hostel,51.81052632,3.180545385,1.412454212,-0.097771387,5.351164797,2.660649819,1.889679715,17.07913042,0.05623848779341906,5.178320773372287,0.001324949381622697
3092,Sky High,0.140350877,-0.089716293,1.412454212,0.008626887,0.805867127,0.252707581,0.615658363,2.467709,-0.02313684659357815,0.21448608002252448,0.0001914363367924935
3093,Assault on Precinct 13,0.0,3.180545385,0.005860806,17.4751977,1.589301122,2.527075812,-0.256227758,1.176482333,-0.03015132831417539,-0.22417320865282622,9.126659773659777e-05
3094,Madagascar,0.743859649,-0.089716293,1.412454212,0.851186197,0.716134599,0.516245487,0.8113879,7.227517947,0.0027204205350805826,1.8315022556353147,0.0005606889493370173
3095,Hard Candy,0.554385965,3.180545385,1.412454212,0.336448598,0.30543572,1.826714801,1.71886121,7.391798947,0.0036128634353025575,1.8873122760171779,0.0005734334080152717
3096,The Sisterhood of the Traveling Pants,0.498245614,-0.089716293,1.412454212,5.02372394,0.723037101,-0.032490975,0.049822064,1.68055512,-0.027412994727496136,-0.0529281315202754,0.00013037114911353129
3097,The Longest Yard,0.498245614,-0.151961863,1.412454212,0.077641984,0.854184642,-0.108303249,0.145907473,2.334958,-0.023858005385205713,0.16938752318568553,0.00018113788697786523
3098,Red Eye,0.961403509,-0.151961863,1.412454212,5.02372394,0.477998274,0.16967509,0.846975089,3.7022385,-0.016430367527894445,0.6338840417893227,0.0002872076688384149
3099,House of Wax,51.81052632,3.180545385,0.463003663,-0.189791517,0.391716997,-0.018050542,0.697508897,1.719153025,-0.027203314811494336,-0.03981553867784553,0.00013336546620035012
3100,Four Brothers,0.0,3.180545385,1.412454212,0.287562904,0.854184642,0.101083032,0.348754448,2.052770533,-0.02539096538335384,0.07352197400607045,0.00015924657567161093
3101,The Dukes of Hazzard,0.498245614,-0.151961863,1.412454212,0.054636952,0.391716997,0.162454874,0.34519573,2.2213903,-0.02447495249144161,0.13080597296550597,0.00017232762371044912
3102,The Interpreter,-0.414035088,-0.151961863,0.134798535,0.077641984,0.892148404,0.097472924,0.658362989,2.036811538,-0.02547766129939056,0.06810033768644702,0.00015800852165243664
3103,Walk the Line,-0.154385965,-0.151961863,1.412454212,1.434938893,0.640207075,1.768953069,0.43772242,6.671356643,-0.0003008795978197244,1.642561515611553,0.0005175435170760007
3104,Lords of Dogtown,-0.154385965,-0.151961863,1.412454212,0.336448598,0.729939603,-0.444043321,0.733096085,0.53647828,-0.033628097223624066,-0.44159725186174903,4.161688043895643e-05
3105,Munich,0.0,3.180545385,1.412454212,0.379583034,0.477998274,0.465703971,2.352313167,1.871173271,-0.026377477439962032,0.011829222601400733,0.00014515877001153378
3106,Kiss Kiss Bang Bang,0.498245614,3.180545385,1.412454212,0.379583034,0.391716997,-0.259927798,0.231316726,1.0523432,-0.030825703852950786,-0.26634611691925286,8.16362323816704e-05
3107,The Constant Gardener,0.554385965,3.180545385,0.134798535,0.578001438,0.709232097,0.55234657,0.049822064,3.29872388,-0.018622427216810195,0.4968008783889307,0.00025590413768958147
3108,The Pacifier,0.0,-0.089716293,0.624175824,-0.126527678,0.805867127,0.519855596,0.398576512,3.547086929,-0.017273215562647312,0.5811754976497807,0.0002751714456265052
3109,A History of Violence,0.554385965,3.180545385,0.624175824,0.578001438,1.796376186,-0.158844765,-0.323843416,1.918283281,-0.02612155621989467,0.02783357257668561,0.00014881343230222565
3110,The Devil's Rejects,51.81052632,3.180545385,1.412454212,0.287562904,0.30543572,0.263537906,0.213523132,2.985979857,-0.02032138316980055,0.3905545668986434,0.00023164233457178613
3111,Hitch,0.498245614,-0.151961863,1.412454212,0.195542775,0.729939603,1.277978339,0.483985765,5.308488714,-0.007704546529335097,1.179564048495589,0.0004118160500831129
3112,Mirrormask,0.140350877,-0.089716293,0.134798535,0.287562904,-0.329594478,-0.36101083,-0.597864769,0.21674975,-0.0353649959313073,-0.550216360437684,1.6813238880626437e-05
3113,Rent,0.554385965,-0.151961863,1.412454212,0.851186197,-0.27092321,1.758122744,1.790035587,0.7917655,-0.032241270585081534,-0.3548703330371181,6.142134611895857e-05
3114,Robots,0.743859649,-0.089716293,1.412454212,17.4751977,1.285591027,0.624548736,0.498220641,3.5001532,-0.01752817915081023,0.5652310343698711,0.00027153045872079553
3115,Jarhead,0.0,3.180545385,1.412454212,0.284687275,0.892148404,0.184115523,1.266903915,1.348279889,-0.029218052347218238,-0.16580964194752076,0.00010459416972281097
3116,Into the Blue,0.0,-0.151961863,1.412454212,-0.097771387,0.729939603,-0.263537906,-0.142348754,0.92235392,-0.03153185982984992,-0.3105064541842057,7.155202904972066e-05
3117,Saw II,51.81052632,3.180545385,0.624175824,0.195542775,4.11216566,9.895306859,5.320284698,36.93712625,0.16411540229431137,11.92453702488801,0.0028654769367774777
3118,Flightplan,0.554385965,-0.151961863,1.412454212,17.4751977,0.571182053,0.826714801,0.213523132,4.061587255,-0.014478235235643023,0.7559630487392875,0.00031508493619848487
3119,Coach Carter,-0.154385965,-0.151961863,1.412454212,0.273184759,0.339948231,-0.119133574,0.896797153,2.5556518,-0.02265910463020052,0.24436226448961512,0.00019825869227273765
3120,Dark Water,0.554385965,-0.151961863,1.412454212,-0.126527678,0.571182053,0.184115523,-0.117437722,2.2785693,-0.024164332318738786,0.15023098958589762,0.0001767634099715743
3121,Lord of War,0.0,3.180545385,0.005860806,0.946081955,-0.043140638,0.274368231,0.014234875,1.45234136,-0.028652747041184035,-0.1304575755644536,0.00011266696643793849
3122,Zathura: A Space Adventure,0.0,-0.089716293,1.412454212,0.008626887,0.729939603,-0.115523466,0.651245552,1.001216985,-0.031103442773410074,-0.28371486376884303,7.767000418459923e-05
3123,The Quiet,-0.414035088,3.180545385,1.412454212,0.008626887,0.043140638,-0.487364621,-0.217081851,0.4238,-0.03424021262951534,-0.47987664572588,3.2875615877645174e-05
3124,The Amityville Horror,51.81052632,3.180545385,1.412454212,-0.080517613,0.226056946,0.570397112,1.338078292,5.658756263,-0.005801747135106899,1.2985579616614162,0.0004389888229817679
3125,Be Cool,0.498245614,-0.151961863,1.412454212,-0.126527678,0.226056946,-0.079422383,0.622775801,1.806862566,-0.02672684000827803,-0.010018597638444366,0.00014016972610236654
3126,"Yours, Mine & Ours",0.498245614,-0.089716293,1.412454212,-0.034507549,0.854184642,-0.057761733,0.697508897,1.614731622,-0.027770575418250853,-0.07528988220955489,0.0001252647469713532
3127,Cinderella Man,-0.154385965,-0.151961863,1.412454212,1.207764198,0.892148404,-0.194945848,0.537366548,1.23340808,-0.02984208391737976,-0.20483422788010883,9.568273734111846e-05
3128,Nanny McPhee,0.498245614,-0.089716293,1.412454212,0.195542775,0.892148404,0.729241877,1.551601423,4.93107228,-0.009754829988471549,1.0513470369483613,0.00038253714292034235
3129,The Brothers Grimm,0.0,-0.151961863,1.412454212,-0.097771387,0.426229508,0.487364621,0.067615658,1.196775761,-0.03004108595054377,-0.21727906611474895,9.284090489680577e-05
3130,Sahara,0.0,-0.151961863,0.134798535,-0.080517613,0.854184642,-0.306859206,-0.049822064,0.917233469,-0.031559676255004894,-0.3122459887297364,7.11547988393888e-05
3131,Corpse Bride,0.743859649,-0.089716293,1.412454212,0.273184759,0.391716997,0.844765343,0.56227758,2.9522709,-0.02050450428148442,0.37910286172749547,0.00022902728834262056
3132,Transporter 2,0.0,3.180545385,0.005860806,17.4751977,1.516824849,2.155234657,0.199288256,2.783850906,-0.021419431923151606,0.3218867302341806,0.00021596173813215894
3133,Two for the Money,-0.414035088,3.180545385,1.412454212,17.4751977,0.892148404,0.097472924,0.192170819,0.872185971,-0.031804393049782526,-0.3275496561138645,6.766014043811449e-05
3134,The New World,-0.154385965,-0.151961863,1.412454212,-0.066139468,1.796376186,-0.010830325,-0.039145907,1.6444925,-0.0276089019181171,-0.06517942994932922,0.00012757351231792137
3135,Brick,0.0,3.180545385,1.412454212,0.273184759,2.324417601,1.270758123,1.206405694,8.310692632,0.008604677127921049,2.1994815182826586,0.000644718599840202
3136,Wolf Creek,51.81052632,3.180545385,0.463003663,0.008626887,5.917169974,10.51263538,5.213523132,30.894796,0.13129094461260155,9.87181897224377,0.002396729922871479
3137,The Exorcism of Emily Rose,0.554385965,-0.151961863,1.412454212,-0.066139468,1.113028473,2.119133574,2.533807829,7.640358105,0.0049631404353345275,1.9717535179993837,0.0005927159295377405
3138,Elektra,0.0,-0.151961863,0.624175824,-0.008626887,0.59188956,-0.061371841,-0.081850534,1.32548014,-0.02934191009170417,-0.17355523916443183,0.00010282542921718299
3139,Doom,0.0,3.180545385,0.134798535,0.014378145,-0.20880069,0.155234657,-0.021352313,0.96786865,-0.03128460483600389,-0.2950440573825366,7.508293399756554e-05
3140,The Legend of Zorro,0.0,-0.089716293,1.412454212,-0.080517613,0.729939603,0.281588448,0.206405694,1.898667533,-0.026228117143161166,0.021169653464399432,0.00014729169765348934
3141,Cheaper by the Dozen 2,0.140350877,-0.089716293,1.412454212,-0.034507549,0.59188956,0.981949458,0.398576512,2.1692428,-0.024758239457915672,0.11309027219753402,0.00016828216709085058
3142,Æon Flux,0.0,-0.151961863,1.412454212,-0.034507549,0.854184642,-0.129963899,-0.220640569,0.860026984,-0.03187044573768947,-0.3316803426344774,6.671688036914163e-05
3143,Son of the Mask,0.498245614,-0.089716293,1.412454212,-0.63263839,1.796376186,-0.38267148,0.042704626,0.714066048,-0.032663366410457195,-0.3812666174508945,5.539364081318974e-05
3144,Rumor Has It...,0.498245614,-0.151961863,1.412454212,-0.034507549,0.391716997,-0.465703971,0.263345196,1.270479457,-0.029640696738064427,-0.19224023158136622,9.855863067219441e-05
3145,The Producers,0.498245614,-0.151961863,1.412454212,17.4751977,0.892148404,-0.21299639,-0.37366548,0.846118178,-0.031946004172111374,-0.3364054827684392,6.563787425564793e-05
3146,Kicking & Screaming,0.498245614,-0.089716293,1.412454212,-0.126527678,0.892148404,0.898916968,0.160142349,1.246009622,-0.029773627086159174,-0.20055319528435575,9.666032958429501e-05
3147,The Cave,0.0,-0.151961863,1.412454212,0.054636952,1.113028473,-0.238267148,-0.28113879,1.1098819,-0.0305131296398464,-0.24679890196593557,8.609992315875646e-05
3148,Broken Flowers,0.498245614,3.180545385,0.005860806,0.382458663,0.709232097,1.050541516,0.989323843,4.7329961,-0.010830862399669985,0.9840560194663542,0.0003671709490746969
3149,Fun with Dick and Jane,0.498245614,-0.151961863,1.412454212,0.008626887,0.729939603,0.581227437,-0.131672598,2.04681899,-0.025423296646833585,0.07150009846274201,0.00015878487167762892
3150,Imagine Me & You,0.498245614,3.180545385,0.134798535,0.287562904,0.129421915,1.877256318,0.320284698,0.333582911,-0.03473030947916164,-0.510525458284133,2.5876827442994203e-05
3151,The Family Stone,0.498245614,-0.151961863,1.412454212,17.4751977,1.237273512,0.653429603,0.597864769,5.160246056,-0.008509862467527185,1.129202620427574,0.00040031580094148614
3152,Just Like Heaven,0.498245614,-0.151961863,1.412454212,-0.066139468,0.477998274,0.0,0.402135231,1.773352259,-0.026908881970321163,-0.021402816852306553,0.0001375700905823909
3153,Capote,-0.154385965,3.180545385,1.412454212,0.273184759,0.654012079,1.906137184,0.516014235,7.046772143,0.0017385339534021626,1.7700987640253523,0.0005466671973976825
3154,The Skeleton Key,0.554385965,-0.151961863,1.412454212,5.02372394,0.892148404,0.487364621,-0.266903915,2.185672349,-0.024668987296321214,0.11867176649422569,0.00016955672536802721
3155,The Squid and the Whale,0.498245614,3.180545385,1.412454212,0.273184759,8.01553063,0.220216606,0.170818505,7.398754,0.0036506461835845738,1.8896750669040545,0.0005739729614971933
3156,Land of the Dead,51.81052632,3.180545385,1.412454212,0.008626887,0.892148404,0.180505415,-0.088967972,3.138275533,-0.019494049547648832,0.4422928980606745,0.0002434570054689612
3157,Man of the House,0.498245614,-0.151961863,1.412454212,-0.189791517,0.146678171,-0.205776173,0.316725979,0.5394406,-0.03361200466604172,-0.4405908838728909,4.1846688906349297e-05
3158,Elizabethtown,0.498245614,-0.151961863,1.412454212,0.077641984,0.854184642,0.38267148,0.12455516,1.159200356,-0.030245211220144123,-0.2300442922754539,8.992591048880257e-05
3159,Chicken Little,0.743859649,0.257782874,1.412454212,0.192667146,0.805867127,-0.241877256,-0.213523132,2.096218913,-0.025154935664414062,0.08828238436003069,0.00016261717898877537
3160,Monster-in-Law,0.498245614,-0.151961863,1.412454212,-0.126527678,1.796376186,0.368231047,0.711743772,3.615286674,-0.016902726107249553,0.6043445138993037,0.00028046219033843163
3161,Domino,0.0,3.180545385,1.412454212,-0.097771387,1.796376186,-0.389891697,0.640569395,0.45969256,-0.034045229275732544,-0.4676831205759403,3.566005989598427e-05
3162,The Ring Two,51.81052632,-0.151961863,1.412454212,-0.189791517,0.477998274,0.487364621,0.491103203,3.27991898,-0.018724583275602048,0.4904124229237285,0.00025444530635182055
3163,Deuce Bigalow: European Gigolo,0.498245614,3.180545385,1.412454212,-0.008626887,0.729939603,0.718411552,0.053380783,2.050434591,-0.025403655194428953,0.07272840097796107,0.000159065359850586
3164,Harsh Times,0.0,3.180545385,1.412454212,0.851186197,0.043140638,0.844765343,0.640569395,2.984854,-0.020327499294527786,0.3901720874754778,0.0002315549937471374
3165,Diary of a Mad Black Woman,0.498245614,-0.151961863,1.412454212,-0.074766355,2.635030198,1.028880866,2.601423488,9.209491455,0.013487327150225622,2.5048240754306224,0.0007144448886976302
3166,Herbie Fully Loaded,0.140350877,0.257782874,1.412454212,-0.186915888,0.805867127,0.519855596,-0.15658363,2.88293632,-0.020881158633849404,0.3555483160224663,0.00022364850631801566
3167,Wallace & Gromit: The Curse of the Were-Rabbit,0.743859649,0.257782874,0.134798535,0.578001438,0.91285591,1.696750903,1.62633452,6.471236367,-0.0013880163909160774,1.5745760718756123,0.0005020187480025055
3168,The Jacket,0.554385965,3.180545385,-0.172893773,0.336448598,-0.357204487,-0.368231047,-0.409252669,0.749421724,-0.03247129963445298,-0.3692554840990489,5.8136434878381394e-05
3169,The Wedding Date,0.498245614,-0.151961863,1.412454212,0.008626887,5.182053494,0.494584838,0.042704626,3.139747067,-0.019486055561303877,0.4427928118823131,0.0002435711629446075
3170,Thank You for Smoking,0.498245614,3.180545385,1.412454212,0.946081955,1.544434858,0.657039711,1.765124555,6.049696462,-0.0036779969448297754,1.431369306091263,0.0004693168658584489
3171,Hide and Seek,0.554385965,3.180545385,-0.172893773,-0.080517613,0.59188956,0.895306859,0.693950178,4.245666033,-0.013478242549284666,0.8184988279958568,0.0003293652509017346
3172,Cursed,0.498245614,-0.151961863,-0.172893773,0.155283968,0.426229508,1.014440433,0.846975089,0.779519,-0.03230779868009903,-0.35903074972928883,6.0471297037182575e-05
3173,Miss Congeniality 2: Armed & Fabulous,0.0,-0.151961863,1.412454212,0.054636952,-0.008628128,0.364620939,0.839857651,2.253190422,-0.024302200967497318,0.1416092031440764,0.0001747945878803315
3174,Bad News Bears,0.498245614,-0.151961863,1.412454212,-0.074766355,0.854184642,-0.223826715,1.765124555,0.978652771,-0.031226020993553545,-0.29138044434870747,7.591953582288797e-05
3175,Fever Pitch,0.498245614,-0.151961863,1.412454212,0.008626887,0.640207075,0.610108303,0.526690391,1.686838767,-0.02737885933659487,-0.05079343263761437,0.00013085861680328382
3176,xXx: State of the Union,0.0,-0.151961863,1.412454212,-0.115025162,0.729939603,0.40433213,-0.234875445,0.628519407,-0.03312809143890411,-0.4103287717950362,4.875717261974095e-05
3177,Syriana,0.554385965,3.180545385,1.412454212,0.851186197,0.391716997,-0.184115523,-0.274021352,1.8794924,-0.02633228446200304,0.014655421364796063,0.00014580414467920422
3178,North Country,0.554385965,3.180545385,1.412454212,0.273184759,0.391716997,-0.379061372,0.786476868,0.720319286,-0.03262939621392504,-0.37914224920238965,5.587874945811088e-05
3179,Derailed,-0.414035088,3.180545385,1.412454212,0.195542775,0.415875755,0.122743682,0.505338078,2.612685273,-0.02234927502084915,0.2637378422531936,0.00020268318895784327
3180,The Perfect Man,0.498245614,-0.089716293,1.412454212,-0.034507549,0.892148404,0.075812274,2.957295374,1.9770475,-0.025802324476518142,0.04779712441843409,0.00015337219540206915
3181,Unleashed,0.0,3.180545385,0.134798535,0.284687275,1.589301122,2.155234657,0.199288256,1.130469178,-0.030401290960473882,-0.23980493184895865,8.769702637683241e-05
3182,Hostage,0.0,3.180545385,1.412454212,5.02372394,0.512510785,-0.101083032,-0.145907473,1.493529923,-0.028428993590573826,-0.11646487683161373,0.00011586225949781868
3183,The Greatest Game Ever Played,-0.154385965,-0.089716293,1.412454212,0.578001438,-0.339948231,0.072202166,-0.291814947,0.593506808,-0.03331829447757486,-0.42222335402799066,4.604099350484763e-05
3184,Get Rich or Die Tryin',-0.154385965,3.180545385,1.412454212,-0.189791517,-0.14322692,0.277978339,0.096085409,1.164099025,-0.030218599607300348,-0.22838010215770438,9.030593547433922e-05
3185,Bewitched,0.498245614,-0.151961863,1.412454212,-0.186915888,0.729939603,0.317689531,0.516014235,1.546190224,-0.028142920875220245,-0.09857496581253636,0.00011994749777904984
3186,Hoodwinked,0.743859649,-0.089716293,1.412454212,0.077641984,0.892148404,0.685920578,0.629893238,3.667105567,-0.016621224271034702,0.6219485793389807,0.00028448215454970004
3187,BloodRayne,0.0,3.180545385,-0.172893773,-0.753414809,-0.412424504,-0.584837545,-0.523131673,0.146011,-0.0357492783206772,-0.574247934869831,1.1325525290336836e-05
3188,The Three Burials of Melquiades Estrada,0.140350877,3.180545385,0.005860806,0.578001438,1.516824849,0.801444043,-0.491103203,0.803024133,-0.0321801089955669,-0.3510455174029188,6.22947592528093e-05
3189,Feast,0.0,3.180545385,1.412454212,17.4751977,0.426229508,1.198555957,-0.334519573,0.224729688,-0.035321645580309244,-0.5475053926299277,1.7432300062966646e-05
3190,Goal! The Dream Begins,0.140350877,-0.089716293,1.412454212,-0.066139468,0.408973253,0.357400722,-0.12455516,2.7610873,-0.021543093323789238,0.3141534116226265,0.00021419580149898123
3191,Man-Thing,0.0,3.180545385,1.412454212,-0.324946082,0.30543572,-0.444043321,-0.241992883,0.037437867,-0.036339092856142084,-0.6111327162240516,2.9027265060153673e-06
